label 
Lepidoptera 
unclassified Lepidoptera 
Glossata 
environmental samples <Lepidoptera> 
Zeugloptera 
Aglossata 
Heterobathmiina 
Lepitoptera incertae sedis 
Geometridae gen. geojanzen01 sp. Janzen232
Geometridae gen. geojanzen01 sp. Janzen234
Geometridae gen. geojanzen01 sp. Janzen235
Geometridae gen. geojanzen01 sp. Janzen236
Geometridae gen. geojanzen01 sp. Janzen237
Geometridae gen. geojanzen01 sp. Janzen238
Geometridae gen. geojanzen01 sp. Janzen277
Geometridae gen. geojanzen01 sp. Janzen87
Geometridae gen. geojanzen01 sp. Janzen233
Geometridae gen. geojanzen01 sp. Janzen01
Geometridae gen. geojanzen01 sp. Janzen07
Geometridae gen. geojanzen01 sp. Janzen13
Geometridae gen. geojanzen01 sp. Janzen14
Geometridae gen. geojanzen01 sp. Janzen21
Geometridae gen. geojanzen01 sp. Janzen23
Geometridae gen. geojanzen01 sp. Janzen31
Geometridae gen. geojanzen01 sp. Janzen68
Geometridae gen. geojanzen01 sp. Janzen71
Geometridae gen. geojanzen01 sp. Janzen79
Geometridae gen. geojanzen01 sp. Janzen86
Geometridae gen. geojanzen01 sp. Janzen10
Geometridae gen. geojanzen01 sp. Janzen11
Geometridae gen. geojanzen01 sp. Janzen12
Geometridae gen. geojanzen01 sp. Janzen19
Geometridae gen. geojanzen01 sp. Janzen20
Geometridae gen. geojanzen01 sp. Janzen201
Geometridae gen. geojanzen01 sp. Janzen38
Geometridae gen. geojanzen01 sp. Janzen50
Geometridae gen. geojanzen01 sp. Janzen54
Geometridae gen. geojanzen01 sp. Janzen58
Geometridae gen. geojanzen01 sp. Janzen59
Geometridae gen. geojanzen01 sp. Janzen64
Geometridae gen. geojanzen01 sp. Janzen65
Geometridae gen. geojanzen01 sp. Janzen66
Geometridae gen. geojanzen01 sp. Janzen69
Geometridae gen. geojanzen01 sp. Janzen73
Geometridae gen. geojanzen01 sp. Janzen74
Geometridae gen. geojanzen01 sp. Janzen77
Geometridae gen. geojanzen01 sp. Janzen78
Geometridae gen. geojanzen01 sp. Janzen05
Geometridae gen. geojanzen01 sp. Janzen17
Geometridae gen. geojanzen01 sp. Janzen18
Geometridae gen. geojanzen01 sp. Janzen204
Geometridae gen. geojanzen01 sp. Janzen261
Geometrine sp. ANIC1
Geometrine sp. ANIC2
Geometrine sp. ANIC6
Geometrine sp. ANIC3
Naxa textilis
Naxa seriaria
Orthostixis cribraria
Epiplema inconspicua
Epiplema sp. BOLD:AAL8466
Epiplema quadristrigata
Epiplema thiocosma
Epiplema coeruleotincta
Epiplema conflictaria
Epiplema leucosema
Epiplema stereogramma
Epiplema sp. NIBGE MOT-03094
Epiplema sp. NIBGE MOT-03255
Epiplema sp. NIBGE MOT-03337
Epiplema sp. NIBGE MOT-03413
Saccoploca sp. biolep01
Erosia sp. BioLep04
Erosia sp. BioLep05
Erosia sp. BOLD:AAA3220
Erosia veninotata
Erosia sp. BioLep02
Erosia sp. biolep03
Nedusia sp. BioLep03
Nedusia sp. BioLep02
Nedusia cuticulata
Syngria sp. druidariaDHJ01
Syngria sp. druidariaDHJ02
Syngria sp. druidariaDHJ03
Syngria sp. BOLD:AAB4902
Syngria drepanata
Syngria druidaria
Syngria sp. Janzen02
Epipleminae gen. uraBioLep01
Epipleminae gen. uraJanzen01
Epipleminae gen. uranJanzen01
Epipleminae sp. BOLD:AAL8434
Epipleminae sp. BOLD:ACM3999
Epipleminae sp. BOLD:ACM4249
Schidax sp. 'squamaria'
Metorthocheilus emarginatus
Cathetus euthysticha
Chundana lugubris
Dysaethria pasteopa
Dysaethria moza
Dysrhombia longipennis
Phazaca cyclocrossa
Phazaca sp. ANIC1
Balantiucha leucocephala
Balantiucha stolida
Phazaca decorata
Phazaca mutans
Phazaca interrupta
Eversmannia exornata
Warreniplema fumicosta
Dirades lugens
Europlema desistaria
Rhombophylla xylinopis
Calledapteryx dryopterata
Callizzia amorata
Callizzia sp. BOLD:AAA4680
Strophidia directaria
Cyphura geminia
Lyssa macleayi
Lyssa zampa
Chrysiridia croesus
Chrysiridia rhipheus
Urapteritra falcifera
Urapteritra mabillei
Urapteroides astheniata
Acropteris sp. MM-2011
Acropteris nanula
Acropteris sp. ANIC2
Acropteris teriadata
Acropteris sp. ANIC1
Acropteris sparsaria
Micronia aculeata
Aploschema discata
Dissoprumna erycinaria
Microniinae sp. NW-2010
Brachydecetia rufescens
Udea abstrusa
Udea accolalis
Udea alpinalis
Udea austriacalis
Udea carniolica
Udea costalis
Udea decrepitalis
Udea elutalis
Udea ferrugalis
Udea fimbriatralis
Udea fulvalis
Udea hamalis
Udea hyalistis
Udea inquinatalis
Udea institalis
Udea languidalis
Udea livida
Udea lutealis
Udea murinalis
Udea nebulalis
Udea numeralis
Udea olivalis
Udea prunalis
Udea rhododendronalis
Udea torvalis
Udea turmalis
Udea azorensis
Udea bourgognealis
Udea heterodoxa
Udea liopis
Udea lugubralis
Udea maderensis
Udea pyranthes
Udea uliginosalis
Udea nordmanni
Udea cf. numeralis RM-2011
Udea delineatalis
Udea sp. WPH-2012
Udea sp. BOLD:ACL3402
Udea sp. BOLD:ACM4670
Udea sp. BOLD:ACL3975
Udea sp. BOLD:AAO2713
Udea sp. BOLD:ACF5888
Udea ruckdescheli
Udea sp. BOLD-2016
Udea sp. BC ZSM Lep 61774
Udea sp. BC ZSM Lep 61775
Udea exigualis
Udea profundalis
Udea beringialis
Udea rubigalis
Udea sp. 5 JRD-2011
Udea cf. saxifrage JRD-2011
Udea itysalis
Udea washingtonalis
Udea cf. itysalis BOLD:AAA4632
Udea cf. saxifrage BOLD:AAA4632
Agrotera nemoralis
Agrotera posticalis
Agrotera nr. effertalis LPNGM291-07
Agrotera nr. effertalis LPNGM293-07
Agrotera nr. effertalis LPNGM294-07
Agrotera amathealis
Agrotera basinotata
Agrotera glycyphanes
Agrotera namorokalis
Agrotera pictalis
Agrotera sp. ANIC1
Agrotera ignepicta
Agrotera semipictalis
Deana hybreasalis
Mecyna lutealis
Mecyna flavalis
Mecyna mustelinalis
Mecyna asinalis
Udeoides muscosalis
Mnesictena marmarina
Aporocosmus lamprodeta
Bacotoma illatalis
Chabula acamasalis
Conogethes punctiferalis
Conogethes pinicolalis
Conogethes nr. punctiferalis WPH-2012
Conogethes sp. PRS-2012
Conogethes evaxalis
Conogethes sp. LPNGM283-07
Conogethes sp. LPNGM285-07
Conogethes semifascialis
Conogethes nr. semifascialis CATS120-10
Conogethes sp. CATS166-10
Conogethes diminutiva
Conogethes ersealis
Conogethes haemactalis
Conogethes pluto
Conogethes tharsalea
Deuterarcha xanthomela
Eudaimonisma batchelorella
Eurybela trophoessa
Eurybela scotopis
Eusabena monostictalis
Eusabena paraphragma
Glauconoe deductalis
Glycythyma chrysorycta
Glycythyma thymedes
Glycythyma leonina
Merodictya marmorata
Metoeca foedalis
Nacoleia alincia
Nacoleia charesalis
Nacoleia glageropa
Nacoleia megaspilalis
Nacoleia oncophragma
Nacoleia parapsephis
Nacoleia rhoeoalis
Nacoleia syngenica
Nacoleia commixta
Nacoleia sp. ANIC1
Nacoleia amphicedalis
Nacoleia mesochlora
Nacoleia obliqualis
Nacoleia octasema
Niphograpta albiguttalis
Niphograpta sp. ANIC1
Niphograpta sp. ANIC2
Orphanostigma abruptalis
Orphanostigma angustale
Patania sp. Solis01
Patania sp. Solis03
Patania sp. Solis04
Patania sp. Solis06
Patania sp. Solis191
Patania sp. BOLD:AAB0533
Patania sp. Solis05
Patania sp. Solis07
Patania sp. Solis182
Patania aedilis
Patania balteata
Patania nr. balteata WPH-2012
Patania sabinusalis
Patania nr. sabinusalis BOLD:AAD8194
Patania nr. sabinusalis LPNGM265-07
Patania nr. sabinusalis LPNGM266-07
Patania nr. sabinusalis LPNGM267-07
Patania nr. sabinusalis LPNGM268-07
Patania nr. sabinusalis CATS300-10
Patania chlorophanta
Patania emmetris
Patania symphonodes
Patania inferior
Patania silicalis
Patania sp. ANIC1
Patania sp. ANIC2
Patania tenuis
Patania iopasalis
Patania scinisalis
Patania concatenalis
Patania costalis
Patania deficiens
Patania expictalis
Patania harutai
Patania quadrimaculalis
Patania sp. DH-2016
Patania obfuscalis
Patania sellalis
Pleuroptya sp. BIOUG05251-A04
Pleuroptya sp. NIBGE MOT-03058
Pleuroptya sp. NIBGE MOT-03059
Pleuroptya sp. NIBGE MOT-03076
Pleuroptya sp. NIBGE MOT-03120
Pleuroptya sp. NIBGE MOT-03146
Pleuroptya sp. NIBGE MOT-03344
Pleuroptya sp. NIBGE MOT-03648
Patania ruralis
Penestola bufalis
Penestola simplicialis
Protonoceras argocephala
Protonoceras eucosma
Protonoceras leucocosma
Protonoceras mitis
Rhectocraspeda periusalis
Rhectothyris rosea
Salbia sp. BioLep02
Salbia sp. Dapkey30
Salbia cassidalis
Salbia haemorrhoidalis
Salbia zena
Salbia sp. ANIC1
Symmoracma minoralis
Orthospila sp. A SEM-2012
Orthospila sp. B SEM-2012
Orthospila sp. C SEM-2012
Orthospila orissusalis
Orthospila sp. A SEM-2011
Parotis hilaralis
Parotis nr. marginata WPH-2012
Parotis sp. BOLD:AAI2419
Parotis sp. BOLD:AAL8459
Parotis brunneomarginalis
Parotis suralis
Parotis marginata complex sp. LPNGM355-07
Parotis marginata complex sp. LPNGM356-07
Parotis marginata complex sp. LPNGM357-07
Parotis marginata complex sp. LPNGM358-07
Parotis marginata complex sp. LPNGM363-07
Parotis marginata complex sp. LPNGM364-07
Parotis marginata complex sp. LPNGM365-07
Parotis marginata complex sp. LPNGM366-07
Parotis marginata complex sp. CATS002-10
Parotis incurvata
Parotis marinata
Parotis atlitalis
Parotis pomonalis
Parotis punctiferalis
Parotis marginata
Parotis marginata complex BOLD:AAD6057
Asturodes sp. fimbriauralisDHJ03
Asturodes sp. fimbriauralisDHJ01
Asturodes sp. fimbriauralisDHJ02
Desmia sp. biolep06
Desmia sp. Janzen03
Desmia sp. Janzen14
Desmia sp. Janzen19
Desmia sp. octomaculalisDHJ03
Desmia sp. ploralisDHJ06
Desmia sp. Janzen576
Desmia sp. benealisDHJ01
Desmia sp. benealisDHJ02
Desmia sp. benealisDHJ03
Desmia sp. BioLep02
Desmia sp. BioLep05
Desmia sp. BioLep09
Desmia sp. BioLep15
Desmia sp. BioLep16
Desmia sp. BioLep17
Desmia sp. BioLep18
Desmia sp. BioLep19
Desmia sp. BioLep22
Desmia sp. BioLep23
Desmia sp. BioLep372
Desmia sp. BioLep42
Desmia sp. Janzen07
Desmia sp. Janzen08
Desmia sp. Janzen09
Desmia sp. Janzen18
Desmia sp. ploralisDHJ01
Desmia sp. ploralisDHJ02
Desmia sp. ploralisDHJ03
Desmia sp. ploralisDHJ07
Desmia sp. ploralisDHJ08
Desmia sp. ploralisDHJ09
Desmia sp. ploralisDHJ12
Desmia sp. Solis100DHJ01
Desmia sp. Solis19
Desmia sp. bajulalisDHJ01
Desmia sp. bajulalisDHJ02
Desmia sp. BioLep190
Desmia sp. BioLep20
Desmia sp. BioLep21
Desmia sp. BioLep371
Desmia sp. Janzen10
Desmia sp. Janzen494
Desmia sp. Janzen77
Desmia tages
Desmia ufeus
Desmia discrepans
Desmia discrepans PS1
Desmia maculalis
Desmia sp. BOLD:ACE8375
Desmia funeralis
Meekiaria sp. BOLD:AAA3380
Meekiaria sp. BOLD:AAA3379
Meekiaria sp. BOLD:AAA3376
Meekiaria sp. BOLD:ACL2252
Meekiaria sp. BOLD:AAA3383
Meekiaria sp. BOLD:AAL5545
Meekiaria purpurea
Meekiaria sp. BOLD:AAA3374
Meekiaria sp. CRAM151
Glyphodes perspectalis
Glyphodes sp. sibillalisDHJ01
Glyphodes sp. sibillalisDHJ02
Glyphodes sp. BioLep586
Glyphodes sp. BioLep587
Glyphodes rubrocinctalis
Glyphodes cyanomichla
Glyphodes nr. multilinealis WPH-2012
Glyphodes pyloalis
Glyphodes umbria
Glyphodes nr. caesalis BOLD:AAD6684
Glyphodes nr. caesalis BOLD:AAL8440
Glyphodes sp. BOLD:AAL8326
Glyphodes sp. BOLD:AAL8361
Glyphodes nr. stolalis MISC106-08
Glyphodes nr. stolalis MISC107-08
Glyphodes nr. stolalis MISC108-08
Glyphodes sp. A SEM-2012
Glyphodes canthusalis
Glyphodes sp. ANIC1
Glyphodes sp. ANIC3
Glyphodes quadrimaculalis
Glyphodes microta
Glyphodes sp. sc_01350
Glyphodes sp. sc_04514
Glyphodes sp. sc_04536
Glyphodes sp. sc_04564
Glyphodes sp. sc_04570
Glyphodes sp. sc_04571
Glyphodes sp. sc_04572
Glyphodes sp. sc_05215
Glyphodes flavizonalis
Glyphodes apiospila
Glyphodes onychinalis
Glyphodes conjunctalis
Glyphodes bicolor
Glyphodes caesalis
Glyphodes pseudocaesalis
Glyphodes pulverulentalis
Glyphodes margaritaria
Glyphodes cosmarcha
Glyphodes stolalis
Glyphodes multilinealis
Glyphodes actorionalis
Glyphodes bivitralis
Glyphodes doleschalii
Glyphodes nr. stolalis BOLD:AAD1816
Agathodes sp. designalisDHJ01
Agathodes sp. designalisDHJ02
Agathodes sp. BOLD:AAH6214
Agathodes ostentalis
Agathodes nr. ostentalis LPNGM269-07
Agathodes nr. ostentalis LPNGM271-07
Agathodes nr. ostentalis LPNGM272-07
Agathodes paliscia
Agathodes designalis
Agathodes monstralis
Ategumia sp. lotanalisDHJ03
Ategumia sp. lotanalisDHJ09
Ategumia sp. lotanalisDHJ10
Ategumia sp. matutinalisDHJ02
Ategumia sp. matutinalisDHJ03
Ategumia sp. Solis01
Ategumia sp. lotanalis07
Ategumia sp. lotanalisDHJ02
Ategumia sp. lotanalisDHJ05
Ategumia sp. lotanalisDHJ11DHJ01
Ategumia sp. lotanalisDHJ06
Ategumia adipalis
Ategumia ebulealis
Azochis sp. BioLep205
Azochis sp. BioLep208
Azochis sp. BioLep211
Azochis sp. BioLep212
Azochis sp. BioLep213
Azochis sp. BioLep216
Azochis sp. BOLD:AAU4762
Azochis sp. BioLep206
Azochis sp. BioLep207
Azochis sp. BioLep209
Azochis sp. BioLep210
Azochis sp. BioLep214
Azochis sp. BioLep215
Azochis mactalis
Azochis ruscialis
Ceratocilia sp. Janzen01
Ceratocilia sixolalis
Conchylodes sp. arciferaDHJ02
Conchylodes sp. BOLD:AAU4809
Conchylodes nolckenialis
Conchylodes salamisalis
Conchylodes sp. aquaticalisDHJ01
Conchylodes sp. aquaticalisDHJ02
Conchylodes sp. arciferaDHJ01
Conchylodes sp. arciferaDHJ03
Conchylodes sp. BioLep10
Conchylodes grammaphora
Conchylodes platinalis
Conchylodes ovulalis
Diacme sp. BioLep02
Diacme sp. BOLD:AAU4786
Diacme mopsalis
Diacme sp. BOLD:AAH4442
Diacme sp. BOLD-2016
Diacme adipaloides
Diacme elealis
Diaphania sp. BioLep03
Diaphania sp. BioLep04
Diaphania sp. BioLep09
Diaphania sp. BioLep13
Diaphania sp. BioLep14
Diaphania sp. BioLep352
Diaphania sp. Dapkey01
Diaphania sp. Dapkey02
Diaphania sp. hyalinataDHJ01
Diaphania sp. hyalinataDHJ02
Diaphania sp. hyalinataDHJ04
Diaphania sp. Janzen04
Diaphania sp. Janzen07
Diaphania sp. ochrivitralisDHJ01
Diaphania sp. ochrivitralisDHJ02
Diaphania elegans
Diaphania sp. BioLep02
Diaphania sp. BioLep05
Diaphania sp. BioLep06
Diaphania sp. BioLep345
Diaphania sp. BioLep353
Diaphania sp. BioLep418
Diaphania sp. BioLep419
Diaphania sp. BioLep420
Diaphania sp. BioLep421
Diaphania sp. Dapkey03
Diaphania sp. Dapkey05
Diaphania sp. hyalinataDHJ03
Diaphania sp. Janzen08
Diaphania sp. praxialisEPR01
Diaphania exclusalis
Diaphania glauculalis
Diaphania nitidalis
Diaphania plumbidorsalis
Diaphania superalis
Diaphania hyalinata
Diaphania costata
Diaphania modialis
Diaphania indica
Dichocrocis sp. sabatalisDHJ02
Dichocrocis sp. sabatalisDHJ01
Dichocrocis tlapalis
Dichocrocis clytusalis
Dichocrocis erixantha
Dichocrocis definita
Dichocrocis xuthusalis
Eulepte sp. Janzen01
Eulepte sp. Janzen02
Eulepte sp. Janzen03
Eulepte sp. Janzen597
Eulepte sp. Solis15
Eulepte sp. BioLep15
Eulepte sp. Janzen12
Eulepte alialis
Eulepte concordalis
Herpetogramma sp. Dapkey27
Herpetogramma sp. decoraDHJ01
Herpetogramma sp. decoraDHJ02
Herpetogramma sp. Janzen07
Herpetogramma sp. Solis10
Herpetogramma sp. Solis11
Herpetogramma sp. Janzen03
Herpetogramma sp. Janzen04
Herpetogramma salbialis
Herpetogramma semilaniata
Herpetogramma licarsisalis
Herpetogramma platycapna
Herpetogramma luctuosalis
Herpetogramma pertextalis
Herpetogramma cynaralis
Herpetogramma stultalis
Herpetogramma bipunctalis
Herpetogramma phaeopteralis
Herpetogramma basalis
Herpetogramma hipponalis
Herpetogramma holophaea
Herpetogramma abdominalis
Herpetogramma sp. BOLD:ACL2815
Herpetogramma sp. BOLD:AAA2323
Herpetogramma sp. BOLD:AAA2324
Herpetogramma aeglealis
Herpetogramma thestealis
Lineodes sp. integraDHJ01
Lineodes sp. integraDHJ02
Lineodes fontella
Lineodes integra
Lineodes interrupta
Lineodes venezuelensis
Lygropia sp. tripunctataDHJ02
Lygropia sp. tripunctataDHJ03
Lygropia sp. tripunctataDHJ01
Lygropia sp. tripunctataDHJ04
Lygropia fusalis
Lygropia aureomarginalis
Lygropia cf. aureomarginalis RM-2014
Lygropia rivulalis
Lygropia sp. VB-2010
Massepha sp. grammalisDHJ01
Massepha sp. grammalisDHJ02
Massepha absolutalis
Microthyris sp. anormalisDHJ01
Microthyris sp. anormalisDHJ02
Microthyris sp. prolongalisDHJ02
Microthyris sp. BioLep293
Microthyris sp. prolongalisDHJ01
Microthyris sp. prolongalisDHJ03
Microthyris alvinalis
Mimorista sp. botydalisDHJ03
Mimorista sp. botydalisDHJ01
Mimorista sp. botydalisDHJ02
Mimorista aff. trimaculalis CS
Mimorista tristigmalis
Mimorista sp. JEH-2014
Neoleucinodes sp. Janzen02
Neoleucinodes sp. BioLep355
Neoleucinodes sp. BioLep359
Neoleucinodes prophetica
Neoleucinodes elegantalis
Neoleucinodes sp. BOLD:AAV3953
Neoleucinodes dissolvens
Neoleucinodes sp. 1 RM-2014 [NCBITaxon:1565479]
Neoleucinodes sp. 2 RM-2014 [NCBITaxon:1565480]
Neoleucinodes sp. 2 RM-2014 [NCBITaxon:1610873]
Neoleucinodes sp. 1 RM-2014 [NCBITaxon:1610874]
Omiodes sp. BioLep04
Omiodes sp. Dapkey07
Omiodes sp. humeralisDHJ01
Omiodes sp. humeralisDHJ03
Omiodes sp. humeralisDHJ05
Omiodes sp. humeralisDHJ07
Omiodes sp. Janzen03
Omiodes sp. Janzen05
Omiodes sp. Janzen06
Omiodes sp. Janzen09
Omiodes sp. stigmosalisDHJ02
Omiodes sp. BioLep05
Omiodes sp. Janzen07
Omiodes sp. Janzen08
Omiodes sp. stigmosalisDHJ01
Omiodes alboanalis
Omiodes confusalis
Omiodes croceiceps
Omiodes cuniculalis
Omiodes fulvicauda
Omiodes grandis
Omiodes indicata
Omiodes insolutalis
Omiodes martini
Omiodes martyralis
Omiodes pandaralis
Omiodes humeralis
Omiodes sp. Janzen10
Omiodes accepta
Omiodes basalticalis
Omiodes diemenalis
Omiodes dispilotalis
Omiodes nigriscripta
Omiodes odontosticta
Omiodes origoalis
Omiodes poeonalis
Omiodes albicilialis
Omiodes anastrepta
Omiodes anastreptoides
Omiodes antidoxa
Omiodes blackburni
Omiodes continuatalis
Omiodes demaratalis
Omiodes localis
Omiodes monogona
Omiodes monogramma
Omiodes ochracea
Omiodes scotaea
Omiodes seminitidalis
Omiodes sp. WPH-2012
Omiodes sp. BOLD:AAL8372
Omiodes nr. poeonalis LPNGM232-07
Omiodes nr. poeonalis LPNGM233-07
Omiodes nr. poeonalis LPNGM234-07
Omiodes nr. poeonalis LPNGM235-07
Omiodes chrysampyx
Omiodes sp. ANIC1
Omiodes surrectalis
Omiodes noctescens
Omiodes rufescens
Omiodes stigmosalis
Omiodes sp. ANIC2
Omiodes decisalis
Omiodes sp. BOLD:ACL2199
Omiodes sp. BOLD:AAG0558
Omiodes sp. BOLD:AAO4249
Pantographa sp. expansalisDHJ01
Pantographa sp. expansalisDHJ02
Pantographa sp. Solis116DHJ01
Pantographa sp. Solis116DHJ02
Pantographa sp. acoetesalisEPR01
Pantographa suffusalis
Pantographa limata
Phostria sp. Janzen03
Phostria sp. Janzen05
Phostria sp. Solis237
Phostria sp. BioLep256
Phostria sp. citrinalisDHJ01
Phostria sp. citrinalisDHJ02
Phostria sp. Janzen04
Phostria cyrisalis
Phostria delilalis
Phostria euagra
Phostria latiapicalis
Phostria mapetalis
Phostria sp. 'melanoproctis'
Phostria metalobalis
Phostria samealis
Phostria tedea
Phostria temira
Phostria truncatalis
Phostria varialis
Phostria vitrifera
Phostria lanialis
Phostria lasiocnemis
Phostria tetraplagalis
Phostria eucharisalis
Phostria margarita
